metric,mean,count
round,3.0,46.0
client_id,1.0,46.0
silhouette_global,0.25083076791181436,46.0
silhouette_local,0.39928659248435316,46.0
acc_superTree_localTest,0.673913043478261,46.0
prec_superTree_localTest,0.669021739130435,46.0
rec_superTree_localTest,0.673913043478261,46.0
f1_superTree_localTest,0.6685191238966981,46.0
acc_superTree_globalTest,0.7272727272727273,46.0
prec_superTree_globalTest,0.7177033492822965,46.0
rec_superTree_globalTest,0.7272727272727273,46.0
f1_superTree_globalTest,0.7136583223539744,46.0
acc_localTree_localTest,0.7173913043478259,46.0
prec_localTree_localTest,0.7169060559006212,46.0
rec_localTree_localTest,0.7173913043478259,46.0
f1_localTree_localTest,0.7079564994082311,46.0
acc_localTree_globalTest,0.7532467532467535,46.0
prec_localTree_globalTest,0.7465213358070504,46.0
rec_localTree_globalTest,0.7532467532467535,46.0
f1_localTree_globalTest,0.7448082577799561,46.0
jaccard_cov_globalZ,0.6245693113595516,46.0
covL_globalZ,0.5579710144927537,46.0
covG_globalZ,0.4307971014492752,46.0
covInter_globalZ,0.36141304347826086,46.0
covUnion_globalZ,0.6273550724637681,46.0
jaccard_cov_localZ,0.562064301555695,46.0
covL_localZ,0.4177536231884059,46.0
covG_localZ,0.678985507246377,46.0
covInter_localZ,0.375,46.0
covUnion_localZ,0.7217391304347827,46.0
ratio_has_factual_globalZ,1.0,46.0
ratio_has_factual_localZ,1.0,46.0
