metric,mean,count
round,3.0,48.0
client_id,2.0,48.0
silhouette_global,0.2954511013210609,48.0
silhouette_local,0.3900920616548491,48.0
acc_superTree_localTest,0.7708333333333334,48.0
prec_superTree_localTest,0.7621527777777778,48.0
rec_superTree_localTest,0.7708333333333334,48.0
f1_superTree_localTest,0.7630837359098228,48.0
acc_superTree_globalTest,0.7272727272727274,48.0
prec_superTree_globalTest,0.7177033492822966,48.0
rec_superTree_globalTest,0.7272727272727274,48.0
f1_superTree_globalTest,0.7136583223539744,48.0
acc_localTree_localTest,0.6666666666666666,48.0
prec_localTree_localTest,0.6202090592334494,48.0
rec_localTree_localTest,0.6666666666666666,48.0
f1_localTree_localTest,0.6240786240786241,48.0
acc_localTree_globalTest,0.6688311688311687,48.0
prec_localTree_globalTest,0.644365247155945,48.0
rec_localTree_globalTest,0.6688311688311687,48.0
f1_localTree_globalTest,0.6290162217418865,48.0
jaccard_cov_globalZ,0.6683420163161605,48.0
covL_globalZ,0.5984375000000001,48.0
covG_globalZ,0.44687499999999997,48.0
covInter_globalZ,0.40260416666666665,48.0
covUnion_globalZ,0.6427083333333333,48.0
jaccard_cov_localZ,0.665354252527691,48.0
covL_localZ,0.4376736111111111,48.0
covG_localZ,0.5965277777777778,48.0
covInter_localZ,0.39357638888888885,48.0
covUnion_localZ,0.6406250000000001,48.0
ratio_has_factual_globalZ,1.0,48.0
ratio_has_factual_localZ,1.0,48.0
