metric,mean,count
round,3.0,44.0
client_id,3.0,44.0
silhouette_global,-0.02088602849138779,44.0
silhouette_local,0.3784492100311845,44.0
acc_superTree_localTest,0.7727272727272727,44.0
prec_superTree_localTest,0.7641711229946524,44.0
rec_superTree_localTest,0.7727272727272727,44.0
f1_superTree_localTest,0.7608901515151515,44.0
acc_superTree_globalTest,0.7597402597402598,44.0
prec_superTree_globalTest,0.7542891890717978,44.0
rec_superTree_globalTest,0.7597402597402598,44.0
f1_superTree_globalTest,0.7487456279654329,44.0
acc_localTree_localTest,0.7272727272727273,44.0
prec_localTree_localTest,0.7122994652406415,44.0
rec_localTree_localTest,0.7272727272727273,44.0
f1_localTree_localTest,0.7130681818181819,44.0
acc_localTree_globalTest,0.7467532467532467,44.0
prec_localTree_globalTest,0.7503153384867981,44.0
rec_localTree_globalTest,0.7467532467532467,44.0
f1_localTree_globalTest,0.7482472254045857,44.0
acc_gb_localTest,0.6818181818181819,44.0
fidelity_localtree_gb_localTest,0.863636363636364,44.0
acc_gb_globalTest,0.8051948051948049,44.0
fidelity_localtree_gb_globalTest,0.863636363636364,44.0
fidelity_supertree_gb_globalTest,0.863636363636364,44.0
jaccard_cov_globalZ,0.5915096070657647,28.0
covL_globalZ,0.7370104174663277,28.0
covG_globalZ,0.6138235245338597,28.0
covInter_globalZ,0.4943444458299072,28.0
covUnion_globalZ,0.85648949617028,28.0
jaccard_cov_localZ,0.4359240524278484,28.0
covL_localZ,0.4172619047619048,28.0
covG_localZ,0.9291666666666668,28.0
covInter_localZ,0.4041666666666667,28.0
covUnion_localZ,0.9422619047619047,28.0
ratio_has_factual_globalZ,0.6363636363636364,28.0
ratio_has_factual_localZ,0.6363636363636364,28.0
stability_shap_global,0.3539923954372624,1.0
stability_lime_global,0.18403041825095057,1.0
stability_anchor_global,0.9448669201520913,1.0
stability_lore_global,0.13688212927756654,1.0
separability_shap_global,0.9482029598308668,1.0
separability_lime_global,0.9894291754756871,1.0
separability_anchor_global,0.045454545454545414,1.0
separability_lore_global,0.8731501057082452,1.0
similarity_shap_global,184.02556343441532,1.0
similarity_lime_global,183.85146195449988,1.0
similarity_anchor_global,184.62725476633923,1.0
similarity_lore_global,183.80008774731175,1.0
stability_shap_local,0.47471482889733846,1.0
stability_lime_local,0.19961977186311788,1.0
stability_anchor_local,0.2292368278109723,1.0
stability_lore_local,0.0,1.0
separability_shap_local,0.8329809725158562,1.0
separability_lime_local,0.9820295983086681,1.0
separability_anchor_local,0.7864693446088795,1.0
separability_lore_local,1.0,1.0
similarity_shap_local,184.14945349784028,1.0
similarity_lime_local,183.86530973462675,1.0
similarity_anchor_local,183.89242893325758,1.0
similarity_lore_local,183.67270931179377,1.0
