metric,mean,count
round,3.0,48.0
client_id,4.0,48.0
silhouette_global,0.3310308603059919,48.0
silhouette_local,0.4886035134204909,48.0
acc_superTree_localTest,0.6666666666666666,48.0
prec_superTree_localTest,0.6434378629500581,48.0
rec_superTree_localTest,0.6666666666666666,48.0
f1_superTree_localTest,0.6203703703703703,48.0
acc_superTree_globalTest,0.7597402597402597,48.0
prec_superTree_globalTest,0.7542891890717976,48.0
rec_superTree_globalTest,0.7597402597402597,48.0
f1_superTree_globalTest,0.7487456279654329,48.0
acc_localTree_localTest,0.7083333333333334,48.0
prec_localTree_localTest,0.7172565033272837,48.0
rec_localTree_localTest,0.7083333333333334,48.0
f1_localTree_localTest,0.7115740740740741,48.0
acc_localTree_globalTest,0.7792207792207791,48.0
prec_localTree_globalTest,0.8051948051948052,48.0
rec_localTree_globalTest,0.7792207792207791,48.0
f1_localTree_globalTest,0.7838655033605945,48.0
acc_gb_localTest,0.6666666666666666,48.0
fidelity_localtree_gb_localTest,0.875,48.0
acc_gb_globalTest,0.7662337662337663,48.0
fidelity_localtree_gb_globalTest,0.9740259740259739,48.0
fidelity_supertree_gb_globalTest,0.7727272727272726,48.0
jaccard_cov_globalZ,0.574782657164681,43.0
covL_globalZ,0.6422589287199096,43.0
covG_globalZ,0.6022819288907925,43.0
covInter_globalZ,0.44474089901317393,43.0
covUnion_globalZ,0.7997999585975282,43.0
jaccard_cov_localZ,0.3938576567507769,43.0
covL_localZ,0.39786821705426356,43.0
covG_localZ,0.97015503875969,43.0
covInter_localZ,0.3864341085271318,43.0
covUnion_localZ,0.9815891472868216,43.0
ratio_has_factual_globalZ,0.8958333333333334,43.0
ratio_has_factual_localZ,0.8958333333333334,43.0
stability_shap_global,0.3772046589018303,1.0
stability_lime_global,0.126955074875208,1.0
stability_anchor_global,1.0,1.0
stability_lore_global,0.0033277870216306157,1.0
separability_shap_global,0.9406028368794326,1.0
separability_lime_global,0.9920212765957447,1.0
separability_anchor_global,0.0,1.0
separability_lore_global,0.9946808510638298,1.0
similarity_shap_global,117.45158681700417,1.0
similarity_lime_global,117.20531022125948,1.0
similarity_anchor_global,118.086072632607,1.0
similarity_lore_global,117.09213055222875,1.0
stability_shap_local,0.4123128119800333,1.0
stability_lime_local,0.13294509151414308,1.0
stability_anchor_local,0.15585135884636717,1.0
stability_lore_local,0.0038269550748752075,1.0
separability_shap_local,0.9157801418439716,1.0
separability_lime_local,0.9937943262411347,1.0
separability_anchor_local,0.9352836879432624,1.0
separability_lore_local,1.0,1.0
similarity_shap_local,117.48855490211054,1.0
similarity_lime_local,117.21293433473465,1.0
similarity_anchor_local,117.2102747602666,1.0
similarity_lore_local,117.08862877917909,1.0
