metric,mean
acc_localTree_globalTest,0.9310600444773907
acc_localTree_localTest,0.9084507042253521
acc_nn_global_globalTest,0.9638621200889547
acc_nn_global_localTest,0.9577464788732394
acc_nn_local_globalTest,0.9615764764022732
acc_nn_local_localTest,0.9366197183098591
anchor_cov_testglobal_global,0.48795404002965154
anchor_cov_testglobal_local,0.44983938720039535
anchor_cov_testlocal_global,0.49972383319525
anchor_cov_testlocal_local,0.520436343551505
anchor_prec_testglobal_global,0.9707443998807871
anchor_prec_testglobal_local,0.9683783747117878
anchor_prec_testlocal_global,0.9816862540069551
anchor_prec_testlocal_local,0.9781153413925291
client_id,4.471830985915493
covInter_combinedZ_LORE,0.42234578615836305
covInter_globalZ_LORE,0.4229360319840079
covInter_localZ_LORE,0.42204654381622886
covUnion_combinedZ_LORE,0.6427982265528973
covUnion_globalZ_LORE,0.6501449275362319
covUnion_localZ_LORE,0.635488832666005
cov_ruleGlobal_on_globalZ_LORE,0.46739261947973376
cov_ruleGlobal_on_localZ_LORE,0.6094542053491117
cov_ruleLocal_on_globalZ_LORE,0.603699142492246
cov_ruleLocal_on_localZ_LORE,0.4646283568423131
delta_lime_testglobal,0.015363396116643455
delta_lime_testlocal,0.01598795328284307
delta_shap_testglobal,0.047068167442026486
delta_shap_testlocal,0.03983402201266319
has_factual_global,0.9366197183098591
has_factual_local,0.8873239436619719
jaccard_anchor_struct_testglobal,0.2295581076370821
jaccard_anchor_struct_testlocal,0.2504071350163904
jaccard_cov_combinedZ_LORE,0.6819399743784351
jaccard_cov_globalZ_LORE,0.6863205635928169
jaccard_cov_localZ_LORE,0.7054856817196625
jaccard_lore_struct,0.3076550897891095
pred_agreement_globalTest,0.9668272794662712
pred_agreement_localTest,0.9507042253521126
ratio_has_anchor_testglobal_global,1.0
ratio_has_anchor_testglobal_local,1.0
ratio_has_anchor_testlocal_global,1.0
ratio_has_anchor_testlocal_local,1.0
ratio_has_factual_combinedZ_LORE,0.8261722080136401
ratio_has_factual_globalZ_LORE,0.8261722080136401
ratio_has_factual_localZ_LORE,0.8261722080136401
round,3.0
silhouette_global_LORE,0.6365124648469694
silhouette_local_LORE,0.5647772984617013
sim_aditiva_anchor_testglobal,0.4666523305873958
sim_aditiva_anchor_testlocal,0.5000849166352855
sim_aditiva_lore,0.5966691245610232
stability_anchor_testlocal_global,0.06640386710239646
stability_anchor_testlocal_local,0.09513888888888883
stability_lime_global,0.21090994725502718
stability_lime_local,0.21090994725502718
stability_lore_global,0.009688180827886675
stability_lore_local,0.018459967320261388
stability_shap_global,0.08023692810457511
stability_shap_local,0.10030228758169929
tree_fidelity_lore_global,0.9595576331552534
tree_fidelity_lore_local,0.9618863190294666
