metric,mean
acc_localTree_globalTest,0.6102387511478421
acc_localTree_localTest,0.8595041322314048
acc_nn_global_globalTest,0.6500183654729109
acc_nn_global_localTest,0.6143250688705235
acc_nn_local_globalTest,0.5988705234159779
acc_nn_local_localTest,0.9008264462809917
anchor_cov_testglobal_global,0.5838461538461538
anchor_cov_testglobal_local,0.6075949367088608
anchor_cov_testlocal_global,0.6134954128892692
anchor_cov_testlocal_local,0.5944791547548505
anchor_prec_testglobal_global,0.9100202802669778
anchor_prec_testglobal_local,0.9016132587557131
anchor_prec_testlocal_global,0.934097051394127
anchor_prec_testlocal_local,0.9126377199149213
client_id,3.393939393939394
covInter_globalZ_LORE,0.3433415032679738
covInter_localZ_LORE,0.34265768943847896
covUnion_globalZ_LORE,0.5843954248366012
covUnion_localZ_LORE,0.5085654498749609
cov_ruleGlobal_on_globalZ_LORE,0.3941988950276242
cov_ruleGlobal_on_localZ_LORE,0.6198885025390317
cov_ruleLocal_on_globalZ_LORE,0.5773012552301255
cov_ruleLocal_on_localZ_LORE,0.399181260888144
delta_lime_testglobal,0.08476860336522732
delta_lime_testlocal,0.08188723371553426
delta_shap_testglobal,0.08277194554499362
delta_shap_testlocal,0.08667579707633692
has_factual_global,0.9972451790633609
has_factual_local,0.6584022038567493
jaccard_anchor_struct_testglobal,0.2456538951986053
jaccard_anchor_struct_testlocal,0.41974918313719367
jaccard_cov_globalZ_LORE,0.6434997965413466
jaccard_cov_localZ_LORE,0.7246512192651173
jaccard_lore_struct,0.14558242721177014
model_disagreement,0.3471074380165289
pred_agreement_globalTest,0.5404591368227731
pred_agreement_localTest,0.6528925619834711
ratio_fail_both_causes,0.2534435261707989
ratio_fail_disagreement_only,0.09366391184573
ratio_fail_geometric,0.0
ratio_fail_global_only,0.0027548209366391138
ratio_fail_monoclase_only,0.09090909090909088
ratio_fail_noniid_local,0.3415977961432507
ratio_has_anchor_testglobal_global,0.8667598130535673
ratio_has_anchor_testglobal_local,0.5076628352490421
ratio_has_anchor_testlocal_global,0.8185429204339104
ratio_has_anchor_testlocal_local,0.3639846743295019
ratio_has_factual_globalZ_LORE,0.5619834710743802
ratio_has_factual_localZ_LORE,0.5619834710743802
ratio_model_disagreement,0.3471074380165289
ratio_opposite_neighborhood_global,0.5440082644628098
ratio_opposite_neighborhood_local,0.36783106911761015
round,3.0
silhouette_global_LORE,0.5694721713517529
silhouette_local_LORE,0.06395874039247539
sim_aditiva_anchor_testglobal,0.4864065627221995
sim_aditiva_anchor_testlocal,0.6357282588982357
sim_aditiva_lore,0.5029332361010824
stability_anchor_testlocal_global,0.28541809892730663
stability_anchor_testlocal_local,0.7288961587582277
stability_lime_global,0.2852544072775945
stability_lime_local,0.2852544072775945
stability_lore_global,0.0
stability_lore_local,0.3333333333333333
stability_shap_global,0.3866029417512547
stability_shap_local,0.4355577010226621
tree_fidelity_lore_global,0.9557621671258035
tree_fidelity_lore_local,0.9773340367824169
