metric,mean
acc_localTree_globalTest,0.9124087591240874
acc_localTree_localTest,0.970802919708029
acc_superTree_globalTest,0.9210526315789469
acc_superTree_localTest,0.9562043795620438
client_id,1.2481751824817517
covG_globalZ,0.5309111431166875
covG_localZ,0.680956915012811
covInter_globalZ,0.49801767568932176
covInter_localZ,0.5325267614547269
covL_globalZ,0.7213769624786575
covL_localZ,0.578586128510281
covUnion_globalZ,0.7542704299060232
covUnion_localZ,0.727016282068365
f1_localTree_globalTest,0.912028455601256
f1_localTree_localTest,0.970802919708029
f1_superTree_globalTest,0.9192940207230899
f1_superTree_localTest,0.9579075425790753
jaccard_cov_globalZ,0.665663470569737
jaccard_cov_localZ,0.7367181929236034
prec_localTree_globalTest,0.9207627512852251
prec_localTree_localTest,0.970802919708029
prec_superTree_globalTest,0.9255163224516989
prec_superTree_localTest,0.9659367396593672
ratio_has_factual_globalZ,0.8658901934971783
ratio_has_factual_localZ,0.8658901934971783
rec_localTree_globalTest,0.9124087591240874
rec_localTree_localTest,0.970802919708029
rec_superTree_globalTest,0.9210526315789469
rec_superTree_localTest,0.9562043795620438
round,3.0
silhouette_global,0.24658053642375766
silhouette_local,0.15382645109208748
