metric,mean,count
round,3.0,68.0
client_id,2.0,68.0
silhouette_global,0.38596396736011124,68.0
silhouette_local,0.3384406924209809,68.0
acc_superTree_localTest,0.5147058823529411,68.0
prec_superTree_localTest,0.5497404844290658,68.0
rec_superTree_localTest,0.5147058823529411,68.0
f1_superTree_localTest,0.5233584959407489,68.0
acc_superTree_globalTest,0.5789473684210528,68.0
prec_superTree_globalTest,0.6109346642468241,68.0
rec_superTree_globalTest,0.5789473684210528,68.0
f1_superTree_globalTest,0.5863504916136497,68.0
acc_localTree_localTest,0.4117647058823528,68.0
prec_localTree_localTest,0.5903016944482711,68.0
rec_localTree_localTest,0.4117647058823528,68.0
f1_localTree_localTest,0.3231190150478796,68.0
acc_localTree_globalTest,0.4298245614035088,68.0
prec_localTree_globalTest,0.5597057159026598,68.0
rec_localTree_globalTest,0.4298245614035088,68.0
f1_localTree_globalTest,0.38118593975979365,68.0
jaccard_cov,0.5584176013616488,55.0
cov_factual_local,0.5998484848484849,55.0
cov_factual_global,0.43257575757575756,55.0
cov_interseccion,0.3522727272727273,55.0
cov_union,0.6801515151515153,55.0
ratio_has_factual,0.8088235294117647,55.0
