round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_rf_localTest,fidelity_localtree_rf_localTest,acc_rf_globalTest,fidelity_localtree_rf_globalTest,fidelity_supertree_rf_globalTest,fidelity_supertree_rf_localTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-0.7813595383720732,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-0.30117416221388477,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,Yes,Yes,-1.0,-1.0,0.35,0.9133333333333333,0.35,0.4148337595907928,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.75,0.7941176470588236,0.75,0.7714285714285714,0.5,0.7081038552321007,0.5,0.46577823780566696,0.9,0.85,0.35064935064935066,0.7987012987012987,0.12987012987012986,0.25,0.9,0.9,0.35064935064935066,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
