round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_rf_localTest,fidelity_localtree_rf_localTest,acc_rf_globalTest,fidelity_localtree_rf_globalTest,fidelity_supertree_rf_globalTest,fidelity_supertree_rf_localTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,2,Yes,Yes,-1.0,0.14423226790223986,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,2,Yes,Yes,-1.0,0.4758389992171293,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,2,Yes,Yes,-1.0,-0.8096284784836609,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,2,Yes,Yes,-1.0,-0.44324013858805056,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,2,Yes,Yes,-0.4871961963731809,-0.2459407577846381,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,0.5675675675675675,0.9375,0.6160714285714286,0.5625,0.9910714285714286,0.4583333333333333,0.4583333333333333,1.0,0.4583333333333333,1.0
3,pablopalacios23/Diabetes,2,Yes,Yes,-1.0,0.3297281025147609,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,2,Yes,Yes,-1.0,-0.7001752486882945,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,2,Yes,Yes,-1.0,-0.6739326741724591,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,2,Yes,No,0.30015651073412136,0.9665895417436016,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,0.4563106796116505,0.7454545454545455,0.6181818181818182,0.42727272727272725,0.9363636363636364,0.3793103448275862,0.36666666666666664,0.9666666666666667,0.36666666666666664,0.9666666666666667
3,pablopalacios23/Diabetes,2,Yes,Yes,0.30471725047434495,-0.7851326365454275,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,0.8918918918918919,0.9099099099099099,0.9819819819819819,0.8918918918918919,1.0,0.475,0.475,1.0,0.475,1.0
3,pablopalacios23/Diabetes,2,Yes,Yes,-0.31113220203464426,-0.4802098346136599,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,0.5238095238095238,0.8727272727272727,0.5818181818181818,0.5,0.9545454545454546,0.4666666666666667,0.48333333333333334,0.9833333333333333,0.4666666666666667,1.0
3,pablopalacios23/Diabetes,2,Yes,Yes,-1.0,-0.3413614396768013,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,2,Yes,No,-1.0,0.9519110353873371,0.5319148936170213,0.7830825116761806,0.5319148936170213,0.4662911973299958,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6808510638297872,0.6750944091369624,0.6808510638297872,0.669752988553128,0.7012987012987013,0.7671614100185529,0.7012987012987013,0.7074102368220015,0.6808510638297872,0.7872340425531915,0.7012987012987013,0.8311688311688312,0.5584415584415584,0.2978723404255319,0.5957446808510638,0.5957446808510638,0.5194805194805194,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
