round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_rf_localTest,fidelity_localtree_rf_localTest,acc_rf_globalTest,fidelity_localtree_rf_globalTest,fidelity_supertree_rf_globalTest,fidelity_supertree_rf_localTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.6125296022839443,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,0.1409477173760853,0.5881189459334148,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.4528301886792453,0.8828828828828829,0.5045045045045045,0.43243243243243246,0.954954954954955,0.4,0.4166666666666667,0.9833333333333333,0.4,1.0
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.07299031621468126,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.6248172960884454,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.5980044954615753,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,Yes,-1.0,0.5780108801158801,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,Yes,-1.0,0.30525174835830204,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.5036377510300859,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,-0.4274044088862218,0.5913740699133532,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.5660377358490566,0.8839285714285714,0.5982142857142857,0.5357142857142857,0.9464285714285714,0.4576271186440678,0.4666666666666667,0.9666666666666667,0.45,0.9833333333333333
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.7007205236701476,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,Yes,-1.0,0.2305166435121197,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,0.3999815453781826,0.7673514549972364,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.7272727272727273,0.5135135135135135,0.5135135135135135,0.43243243243243246,0.5945945945945946,0.48623853211009177,0.45,0.9,0.44166666666666665,0.9083333333333333
3,pablopalacios23/Diabetes,4,Yes,No,-0.05464096859806849,0.23241178394968942,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.4909090909090909,0.8468468468468469,0.6306306306306306,0.4864864864864865,0.990990990990991,0.47058823529411764,0.4666666666666667,0.9916666666666667,0.4666666666666667,0.9916666666666667
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.7295842087930478,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,Yes,-1.0,0.0837600920578537,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.19005534778325509,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,0.3657831739866763,0.4846362156504523,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,-0.28661989825644263,0.21300701352902748,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.5445544554455446,0.8181818181818182,0.6,0.5,0.9181818181818182,0.44545454545454544,0.4083333333333333,0.9166666666666666,0.4083333333333333,0.9166666666666666
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.580510173988581,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.5684271643294626,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,-0.3826029194938591,0.899440904592557,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.33663366336633666,0.6666666666666666,0.5495495495495496,0.3063063063063063,0.9099099099099099,0.38317757009345793,0.36666666666666664,0.8666666666666667,0.3416666666666667,0.8916666666666667
3,pablopalacios23/Diabetes,4,Yes,No,0.23621886385323038,0.45473183113672994,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.4925373134328358,0.3090909090909091,0.6,0.3,0.6090909090909091,0.3559322033898305,0.35,0.9833333333333333,0.35,0.9833333333333333
3,pablopalacios23/Diabetes,4,Yes,No,0.19682846060595602,0.22270205826456504,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.7049180327868853,0.40540540540540543,0.5315315315315315,0.38738738738738737,0.5495495495495496,0.4074074074074074,0.38333333333333336,0.8833333333333333,0.36666666666666664,0.9
3,pablopalacios23/Diabetes,4,Yes,Yes,-1.0,0.5952246925153664,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,Yes,-1.0,0.22510284520584714,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,0.36172563084438775,0.618984482930468,0.65,0.6159722222222223,0.65,0.6242479159115621,0.7142857142857143,0.7233475479744137,0.7142857142857143,0.6694056694056694,0.6333333333333333,0.601582105837425,0.6333333333333333,0.6114583333333333,0.7207792207792207,0.7145544111061353,0.7207792207792207,0.6942401641196821,0.7166666666666667,0.8166666666666667,0.7857142857142857,0.7532467532467533,0.7597402597402597,0.8333333333333334,0.7166666666666667,0.31666666666666665,0.7402597402597403,0.35064935064935066,0.5225225225225225,0.954954954954955,0.5675675675675675,0.5225225225225225,1.0,0.4789915966386555,0.48333333333333334,0.9833333333333333,0.475,0.9916666666666667
