metric,mean
acc_localTree_globalTest,0.5137661672429249
acc_localTree_localTest,0.41605839416058393
acc_superTree_globalTest,0.5789473684210528
acc_superTree_localTest,0.44525547445255476
client_id,1.4963503649635037
cov_factual_global,0.4334077380952381
cov_factual_local,0.6081101190476189
cov_interseccion,0.3558035714285714
cov_union,0.6857142857142857
f1_localTree_globalTest,0.4918824479244839
f1_localTree_localTest,0.3652776567095019
f1_superTree_globalTest,0.5863504916136497
f1_superTree_localTest,0.45152961342091286
jaccard_cov,0.5527209421950117
prec_localTree_globalTest,0.6101626666576537
prec_localTree_localTest,0.5395640666222216
prec_superTree_globalTest,0.6109346642468241
prec_superTree_localTest,0.4853438615966236
ratio_has_factual,0.8176093807088053
rec_localTree_globalTest,0.5137661672429249
rec_localTree_localTest,0.41605839416058393
rec_superTree_globalTest,0.5789473684210528
rec_superTree_localTest,0.44525547445255476
round,3.0
silhouette_global,0.4220782137275735
silhouette_local,0.3195905102832074
