round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,6,Yes,No,0.24385425522121518,0.5700236957545212,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.6666666666666666,0.39166666666666666,0.48333333333333334,0.35,0.525,0.43,0.38333333333333336,0.8083333333333333,0.35833333333333334,0.8333333333333334
3,pablopalacios23/Diabetes,6,Yes,Yes,-0.44906542155226015,0.5111808574443195,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.5098039215686274,0.8166666666666667,0.4666666666666667,0.43333333333333335,0.85,0.8813559322033898,0.45,0.475,0.43333333333333335,0.49166666666666664
3,pablopalacios23/Diabetes,6,No,Yes,0.8654869585657569,0.24573911610779609,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.42424242424242425,0.8,0.375,0.35,0.825,0.6229508196721312,0.4,0.425,0.31666666666666665,0.5083333333333333
3,pablopalacios23/Diabetes,6,Yes,Yes,0.08983891991164278,0.5338112208979169,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.5339805825242718,0.8083333333333333,0.5083333333333333,0.4583333333333333,0.8583333333333333,0.4396551724137931,0.425,0.9666666666666667,0.425,0.9666666666666667
3,pablopalacios23/Diabetes,6,No,No,0.892915078202569,0.9076233230386006,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.5060240963855421,0.6916666666666667,0.35,0.35,0.6916666666666667,0.875,0.325,0.3,0.2916666666666667,0.3333333333333333
3,pablopalacios23/Diabetes,6,No,No,0.9379269481176455,0.8231399491198345,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.5176470588235295,0.6916666666666667,0.38333333333333336,0.36666666666666664,0.7083333333333334,0.8222222222222222,0.35,0.3333333333333333,0.30833333333333335,0.375
3,pablopalacios23/Diabetes,6,Yes,Yes,-0.6196409251847219,-0.49035441748087544,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.4423076923076923,0.7916666666666666,0.4583333333333333,0.38333333333333336,0.8666666666666667,0.45544554455445546,0.425,0.8,0.38333333333333336,0.8416666666666667
3,pablopalacios23/Diabetes,6,Yes,Yes,-0.43037256657170037,0.4101028425911333,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.4519230769230769,0.7916666666666666,0.4666666666666667,0.39166666666666666,0.8666666666666667,0.42592592592592593,0.4083333333333333,0.875,0.38333333333333336,0.9
3,pablopalacios23/Diabetes,6,Yes,No,-0.024304846147415033,0.7958394847186058,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.6923076923076923,0.31666666666666665,0.4166666666666667,0.3,0.43333333333333335,0.3761467889908257,0.3416666666666667,0.9083333333333333,0.3416666666666667,0.9083333333333333
3,pablopalacios23/Diabetes,6,Yes,Yes,0.18373243232491523,-0.27637290824702865,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.5632183908045977,0.65,0.48333333333333334,0.4083333333333333,0.725,0.3786407766990291,0.425,0.7583333333333333,0.325,0.8583333333333333
3,pablopalacios23/Diabetes,6,Yes,No,-0.3148937387284583,0.6877622364365491,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7192982456140351,0.39166666666666666,0.425,0.3416666666666667,0.475,0.65,0.35,0.475,0.325,0.5
3,pablopalacios23/Diabetes,6,No,No,0.8925699769979833,0.8714694754091501,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.46153846153846156,0.75,0.35833333333333334,0.35,0.7583333333333333,0.8695652173913043,0.35,0.36666666666666664,0.3333333333333333,0.38333333333333336
3,pablopalacios23/Diabetes,6,Yes,No,0.008634502029110942,0.6468978557252699,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.5076923076923077,0.2916666666666667,0.525,0.275,0.5416666666666666,0.3465346534653465,0.30833333333333335,0.825,0.2916666666666667,0.8416666666666667
3,pablopalacios23/Diabetes,6,Yes,No,-0.6734833508250136,0.8256204626779627,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7472527472527473,0.7083333333333334,0.6166666666666667,0.5666666666666667,0.7583333333333333,0.7454545454545455,0.43333333333333335,0.36666666666666664,0.3416666666666667,0.4583333333333333
3,pablopalacios23/Diabetes,6,No,No,0.7071796721434819,0.7235158278937692,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.38392857142857145,0.925,0.36666666666666664,0.35833333333333334,0.9333333333333333,0.6507936507936508,0.49166666666666664,0.375,0.3416666666666667,0.525
3,pablopalacios23/Diabetes,6,Yes,Yes,-0.5105752736917069,0.17937435149667347,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.5050505050505051,0.7666666666666667,0.475,0.4166666666666667,0.825,0.3853211009174312,0.375,0.8833333333333333,0.35,0.9083333333333333
3,pablopalacios23/Diabetes,6,Yes,Yes,-0.5292573310713488,-0.3468313124426744,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.48717948717948717,0.9333333333333333,0.5166666666666667,0.475,0.975,0.48148148148148145,0.43333333333333335,0.9,0.43333333333333335,0.9
3,pablopalacios23/Diabetes,6,Yes,No,-0.57662530766332,0.6635482613325114,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.37735849056603776,0.8583333333333333,0.35833333333333334,0.3333333333333333,0.8833333333333333,0.4444444444444444,0.4083333333333333,0.675,0.3333333333333333,0.75
3,pablopalacios23/Diabetes,6,No,No,0.9486891205504686,0.8273034343710419,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.3956043956043956,0.7083333333333334,0.35,0.3,0.7583333333333333,0.4186046511627907,0.325,0.6916666666666667,0.3,0.7166666666666667
