metric,mean
acc_localTree_globalTest,0.32284515636918376
acc_localTree_localTest,0.3333333333333332
acc_superTree_globalTest,0.2017543859649121
acc_superTree_localTest,0.27536231884057966
client_id,2.4855072463768115
covG_globalZ,0.4239875389408099
covG_localZ,0.6112928348909655
covInter_globalZ,0.35311526479750777
covInter_localZ,0.36152647975077873
covL_globalZ,0.5496105919003115
covL_localZ,0.42258566978193135
covUnion_globalZ,0.6204828660436137
covUnion_localZ,0.6723520249221183
f1_localTree_globalTest,0.32041791600759306
f1_localTree_localTest,0.3263348775270233
f1_superTree_globalTest,0.2147123147675013
f1_superTree_localTest,0.2845227192881538
jaccard_cov_globalZ,0.6177805428521931
jaccard_cov_localZ,0.5767914920800429
prec_localTree_globalTest,0.38233316725428
prec_localTree_localTest,0.370220055179468
prec_superTree_globalTest,0.23882006283881677
prec_superTree_localTest,0.30845990188600225
ratio_has_factual_globalZ,0.7780570171994032
ratio_has_factual_localZ,0.7780570171994032
rec_localTree_globalTest,0.32284515636918376
rec_localTree_localTest,0.3333333333333332
rec_superTree_globalTest,0.2017543859649121
rec_superTree_localTest,0.27536231884057966
round,3.0
silhouette_global,0.43045960591722343
silhouette_local,0.3744715289220674
