metric,mean
acc_gb_globalTest,0.6946306381790254
acc_gb_localTest,0.639784946236559
acc_localTree_globalTest,0.6927454266163942
acc_localTree_localTest,0.6505376344086021
acc_superTree_globalTest,0.7662337662337665
acc_superTree_localTest,0.7096774193548387
client_id,3.4946236559139785
covG_globalZ,0.40249094202898555
covG_localZ,0.6044836956521741
covInter_globalZ,0.3649003623188406
covInter_localZ,0.36730072463768104
covL_globalZ,0.7496829710144928
covL_localZ,0.44791666666666663
covUnion_globalZ,0.7872735507246378
covUnion_localZ,0.6850996376811594
f1_localTree_globalTest,0.6826790998177593
f1_localTree_localTest,0.6393767280630299
f1_superTree_globalTest,0.7545642763034066
f1_superTree_localTest,0.698418384007111
fidelity_localtree_gb_globalTest,0.8458315877670717
fidelity_localtree_gb_localTest,0.8172043010752689
fidelity_supertree_gb_globalTest,0.7141111576595448
jaccard_cov_globalZ,0.5015871332027091
jaccard_cov_localZ,0.5788077575748728
prec_localTree_globalTest,0.7033333301931655
prec_localTree_localTest,0.6403326064616385
prec_superTree_globalTest,0.7621797440309238
prec_superTree_localTest,0.7074703911485118
ratio_has_factual_globalZ,0.9898316970546984
ratio_has_factual_localZ,0.9898316970546984
rec_localTree_globalTest,0.6927454266163942
rec_localTree_localTest,0.6505376344086021
rec_superTree_globalTest,0.7662337662337665
rec_superTree_localTest,0.7096774193548387
round,3.0
separability_anchor_global,0.9699462144887617
separability_anchor_local,0.6674682627964051
separability_lime_global,0.9891364081783993
separability_lime_local,0.9795659198050745
separability_lore_global,1.0
separability_lore_local,0.9996639784946236
separability_shap_global,0.9321246490809895
separability_shap_local,0.948483323622367
silhouette_global,0.36747562702187975
silhouette_local,0.3003668751054254
similarity_anchor_global,123.935899924011
similarity_anchor_local,124.19438351260224
similarity_lime_global,124.01643944517419
similarity_lime_local,124.02325421511257
similarity_lore_global,123.84352395936033
similarity_lore_local,123.84305302522493
similarity_shap_global,124.22021800424334
similarity_shap_local,124.20235765014623
stability_anchor_global,0.10215191522137522
stability_anchor_local,0.3700949875806064
stability_lime_global,0.17667744803738714
stability_lime_local,0.1869271938851275
stability_lore_global,0.0013501483705871502
stability_lore_local,0.0010095119154443666
stability_shap_global,0.3880394782709809
stability_shap_local,0.3615926882136951
