metric,mean,count
round,3.0,26.0
client_id,7.0,26.0
silhouette_global_LORE,0.5198473118739059,26.0
silhouette_local_LORE,0.46260571727336325,26.0
tree_fidelity_lore_global,0.9788461538461538,26.0
tree_fidelity_lore_local,0.9701923076923078,26.0
acc_localTree_localTest,0.6538461538461539,26.0
acc_localTree_globalTest,0.6688311688311688,26.0
acc_nn_local_localTest,0.6538461538461539,26.0
acc_nn_global_localTest,0.6538461538461539,26.0
acc_nn_local_globalTest,0.6493506493506492,26.0
acc_nn_global_globalTest,0.6493506493506492,26.0
has_factual_local,1.0,26.0
has_factual_global,1.0,26.0
cov_ruleLocal_on_localZ_LORE,0.46570512820512816,26.0
cov_ruleLocal_on_globalZ_LORE,0.49775641025641015,26.0
cov_ruleGlobal_on_localZ_LORE,0.6701923076923078,26.0
cov_ruleGlobal_on_globalZ_LORE,0.4887820512820512,26.0
jaccard_cov_globalZ_LORE,0.8522098969537844,26.0
covInter_globalZ_LORE,0.44903846153846155,26.0
covUnion_globalZ_LORE,0.5375,26.0
jaccard_cov_localZ_LORE,0.7164353310469949,26.0
covInter_localZ_LORE,0.4541666666666666,26.0
covUnion_localZ_LORE,0.6817307692307693,26.0
jaccard_cov_combinedZ_LORE,0.7636765091056746,26.0
covInter_combinedZ_LORE,0.45160256410256405,26.0
covUnion_combinedZ_LORE,0.6096153846153846,26.0
jaccard_lore_struct,0.5814638648269899,26.0
sim_aditiva_lore,0.7310836895321307,26.0
delta_lime_testlocal,0.10641817845330773,26.0
delta_lime_testglobal,0.10179554030799445,26.0
delta_shap_testlocal,0.10130713580091039,26.0
delta_shap_testglobal,0.10906819673285098,26.0
jaccard_anchor_struct_testlocal,,0.0
jaccard_anchor_struct_testglobal,,0.0
sim_aditiva_anchor_testlocal,,0.0
sim_aditiva_anchor_testglobal,,0.0
anchor_prec_testlocal_local,,0.0
anchor_prec_testlocal_global,,0.0
anchor_prec_testglobal_local,,0.0
anchor_prec_testglobal_global,,0.0
anchor_cov_testlocal_local,,0.0
anchor_cov_testlocal_global,,0.0
anchor_cov_testglobal_local,,0.0
anchor_cov_testglobal_global,,0.0
pred_agreement_localTest,1.0,26.0
pred_agreement_globalTest,1.0,26.0
ratio_has_factual_globalZ_LORE,1.0,26.0
ratio_has_factual_localZ_LORE,1.0,26.0
ratio_has_factual_combinedZ_LORE,1.0,26.0
stability_shap_global,0.5723076923076924,1.0
stability_lime_global,0.19986526294218598,1.0
stability_anchor_testlocal_global,1.0,1.0
stability_lore_global,0.0,1.0
ratio_has_anchor_testlocal_global,0.0,1.0
ratio_has_anchor_testglobal_global,0.0,1.0
stability_shap_local,0.43230769230769234,1.0
stability_lime_local,0.19986526294218598,1.0
stability_anchor_testlocal_local,1.0,1.0
stability_lore_local,0.0,1.0
ratio_has_anchor_testlocal_local,0.0,1.0
ratio_has_anchor_testglobal_local,0.0,1.0
