round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,1,No,Yes,0.06219300221388449,-0.5252160598652906,0.7096774193548387,0.7251547735418703,0.7096774193548387,0.6967310389470278,0.7662337662337663,0.7621797440309238,0.7662337662337663,0.7545642763034068,0.6451612903225806,0.6435070306038048,0.6451612903225806,0.6436593275302952,0.7337662337662337,0.7326659889708648,0.7337662337662337,0.7331844237967826,0.4166666666666667,0.8833333333333333,0.5333333333333333,0.4166666666666667,1.0,0.39166666666666666,0.43333333333333335,0.9583333333333334,0.39166666666666666,1.0
