metric,mean,count
round,3.0,157.0
client_id,2.0,157.0
silhouette_global,0.027818316834930905,157.0
silhouette_local,0.11353075726270188,157.0
acc_superTree_localTest,0.8280254777070064,157.0
prec_superTree_localTest,0.8183740944231052,157.0
rec_superTree_localTest,0.8280254777070064,157.0
f1_superTree_localTest,0.8153173202363594,157.0
acc_superTree_globalTest,0.7467532467532467,157.0
prec_superTree_globalTest,0.7458523642630644,157.0
rec_superTree_globalTest,0.7467532467532467,157.0
f1_superTree_globalTest,0.7255502608707569,157.0
acc_localTree_localTest,0.8152866242038217,157.0
prec_localTree_localTest,0.8036287393049355,157.0
rec_localTree_localTest,0.8152866242038217,157.0
f1_localTree_localTest,0.8042366367702474,157.0
acc_localTree_globalTest,0.7467532467532467,157.0
prec_localTree_globalTest,0.7433723301491898,157.0
rec_localTree_globalTest,0.7467532467532467,157.0
f1_localTree_globalTest,0.7282210689918598,157.0
acc_gb_localTest,0.7770700636942677,157.0
fidelity_localtree_gb_localTest,0.872611464968153,157.0
acc_gb_globalTest,0.7597402597402596,157.0
fidelity_localtree_gb_globalTest,0.857142857142857,157.0
fidelity_supertree_gb_globalTest,0.857142857142857,157.0
jaccard_cov_globalZ,0.7676868101209484,157.0
covL_globalZ,0.5309447983014861,157.0
covG_globalZ,0.483067940552017,157.0
covInter_globalZ,0.42945859872611475,157.0
covUnion_globalZ,0.5845541401273885,157.0
jaccard_cov_localZ,0.7055635525140145,157.0
covL_localZ,0.4634819532908705,157.0
covG_localZ,0.6248938428874734,157.0
covInter_localZ,0.4329087048832272,157.0
covUnion_localZ,0.6554670912951167,157.0
ratio_has_factual_globalZ,1.0,157.0
ratio_has_factual_localZ,1.0,157.0
stability_shap_global,0.3447540554683412,1.0
stability_lime_global,0.15567765567765568,1.0
stability_anchor_global,0.9856682008467723,1.0
stability_lore_global,0.0005559916274201988,1.0
separability_shap_global,0.9590070227012902,1.0
separability_lime_global,0.9940388698350482,1.0
separability_anchor_global,0.03797158255756983,1.0
separability_lore_global,0.9996733627306875,1.0
similarity_shap_global,128.89278825736994,1.0
similarity_lime_global,128.69545851704657,1.0
similarity_anchor_global,129.51537912191938,1.0
similarity_lore_global,128.55383131904992,1.0
stability_shap_local,0.48061224489795923,1.0
stability_lime_local,0.16097592883307169,1.0
stability_anchor_local,0.49438256195516794,1.0
stability_lore_local,0.0005668934240362812,1.0
separability_shap_local,0.8650171484566389,1.0
separability_lime_local,0.9933855952964233,1.0
separability_anchor_local,0.5245794545157603,1.0
separability_lore_local,0.9998366813653438,1.0
similarity_shap_local,129.0239167891354,1.0
similarity_lime_local,128.69772048013652,1.0
similarity_anchor_local,129.02992996567158,1.0
similarity_lore_local,128.5538320967577,1.0
