round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_gb_localTest,fidelity_localtree_gb_localTest,acc_gb_globalTest,fidelity_localtree_gb_globalTest,fidelity_supertree_gb_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,1,No,Yes,-0.14529292719439474,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,0.376357875294666,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,0.3589224322364399,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,-0.5093990136255555,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,0.2831397153406512,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,-0.3600860758734144,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,0.07397663137254415,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,0.00513871929343735,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,-0.553592491596103,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,1,No,Yes,0.29383972155333804,-1.0,0.32142857142857145,0.9074675324675325,0.32142857142857145,0.37133640552995395,0.7467532467532467,0.7458523642630644,0.7467532467532467,0.7255502608707568,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5064935064935064,0.6837625651184974,0.5064935064935064,0.4821894931334056,0.8571428571428571,0.9285714285714286,0.5324675324675324,0.8311688311688312,0.37012987012987014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
