round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_cov_combinedZ_LORE,covInter_combinedZ_LORE,covUnion_combinedZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/breastcancer,3,B,B,0.7999052134049814,0.6860717327296104,0.975,0.9416666666666667,0.8529411764705882,0.868421052631579,0.9411764705882353,0.9705882352941176,0.9649122807017544,0.9649122807017544,1,1,0.375,0.38333333333333336,0.825,0.4083333333333333,0.7592592592592593,0.3416666666666667,0.45,0.4117647058823529,0.35,0.85,0.532051282051282,0.3458333333333333,0.65,0.0241414091091905,0.4688968272740818,0.019800502912546977,0.019080873184440968,0.05004082801425038,0.06036099742858306,1.0,0.6990111920026079,1.0,0.8495055960013039,1.0,1.0,1.0,1.0,0.5,0.5,0.7456140350877193,0.5,0.9705882352941176,0.9824561403508771
