round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_cov_combinedZ_LORE,covInter_combinedZ_LORE,covUnion_combinedZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/breastcancer,1,M,M,0.6356318492054412,0.40936210699816983,0.9833333333333333,0.9916666666666667,0.9714285714285714,0.9298245614035088,0.8857142857142857,0.9428571428571428,0.9210526315789473,0.9824561403508771,1,1,0.5166666666666667,0.825,0.4666666666666667,0.5,0.59,0.49166666666666664,0.8333333333333334,0.7878787878787878,0.43333333333333335,0.55,0.6686746987951807,0.4625,0.6916666666666667,0.5806121591753666,0.7423417488966837,0.022772867908382642,0.012786440880314701,0.05907976001758144,0.04294699418545069,0.442289443985984,0.16438926606072204,0.7287642187490908,0.534335006268888,1.0,0.8719585161547666,1.0,0.9693087008343266,0.4857142857142857,0.4857142857142857,0.2543859649122807,0.2543859649122807,0.9428571428571428,0.9035087719298246
