round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_rf_localTest,fidelity_localtree_rf_localTest,acc_rf_globalTest,fidelity_localtree_rf_globalTest,fidelity_supertree_rf_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,1,Yes,Yes,0.22027383074918808,0.4018495279346148,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.422680412371134,0.75,0.4,0.3416666666666667,0.8083333333333333,0.7407407407407407,0.3416666666666667,0.44166666666666665,0.3333333333333333,0.45
3,pablopalacios23/Diabetes,1,Yes,No,0.3079128705763451,0.5740116850225542,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.41025641025641024,0.95,0.425,0.4,0.975,0.3898305084745763,0.49166666666666664,0.875,0.38333333333333336,0.9833333333333333
3,pablopalacios23/Diabetes,1,Yes,No,0.5316866468341535,0.010290017200645495,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.36538461538461536,0.7833333333333333,0.4,0.31666666666666665,0.8666666666666667,0.4158415841584158,0.4,0.7916666666666666,0.35,0.8416666666666667
3,pablopalacios23/Diabetes,1,Yes,No,0.514360890802227,0.45329877527809087,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.47706422018348627,0.8666666666666667,0.475,0.43333333333333335,0.9083333333333333,0.4322033898305085,0.45,0.9583333333333334,0.425,0.9833333333333333
3,pablopalacios23/Diabetes,1,Yes,No,0.24098182189730477,0.49826136063363957,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.41964285714285715,0.8833333333333333,0.44166666666666665,0.39166666666666666,0.9333333333333333,0.6666666666666666,0.45,0.55,0.4,0.6
3,pablopalacios23/Diabetes,1,Yes,Yes,-0.25557761093741926,0.3938085376644925,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.5573770491803278,0.38333333333333336,0.4083333333333333,0.2833333333333333,0.5083333333333333,0.8545454545454545,0.4083333333333333,0.44166666666666665,0.39166666666666666,0.4583333333333333
3,pablopalacios23/Diabetes,1,Yes,No,0.47438333066623056,0.5555660095136207,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.4230769230769231,0.8333333333333334,0.4,0.36666666666666664,0.8666666666666667,0.5051546391752577,0.5,0.7166666666666667,0.4083333333333333,0.8083333333333333
3,pablopalacios23/Diabetes,1,Yes,No,0.66972866580412,0.45297334609686846,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.47368421052631576,0.7916666666666666,0.375,0.375,0.7916666666666666,0.7962962962962963,0.45,0.35833333333333334,0.35833333333333334,0.45
3,pablopalacios23/Diabetes,1,Yes,No,0.3212632875124349,0.34931463719136363,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.7384615384615385,0.5083333333333333,0.43333333333333335,0.4,0.5416666666666666,0.8771929824561403,0.4666666666666667,0.425,0.4166666666666667,0.475
3,pablopalacios23/Diabetes,1,Yes,No,0.6856389592132063,0.561207003796224,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.46153846153846156,0.775,0.49166666666666664,0.4,0.8666666666666667,0.6027397260273972,0.4166666666666667,0.5583333333333333,0.36666666666666664,0.6083333333333333
3,pablopalacios23/Diabetes,1,Yes,No,0.49745876343658635,-0.0274272150542971,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.41228070175438597,0.9166666666666666,0.425,0.39166666666666666,0.95,0.6438356164383562,0.45,0.55,0.39166666666666666,0.6083333333333333
3,pablopalacios23/Diabetes,1,Yes,No,0.6260354257153053,0.6680282677074613,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.4827586206896552,0.9416666666666667,0.49166666666666664,0.4666666666666667,0.9666666666666667,0.4583333333333333,0.4583333333333333,1.0,0.4583333333333333,1.0
3,pablopalacios23/Diabetes,1,Yes,No,0.2900110982192144,0.5709359567059482,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.42857142857142855,0.975,0.44166666666666665,0.425,0.9916666666666667,0.5875,0.5083333333333333,0.55,0.39166666666666666,0.6666666666666666
3,pablopalacios23/Diabetes,1,Yes,No,0.33192343057466367,0.6584214223100642,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.8301886792452831,0.4,0.4083333333333333,0.36666666666666664,0.44166666666666665,0.8135593220338984,0.4166666666666667,0.475,0.4,0.49166666666666664
3,pablopalacios23/Diabetes,1,Yes,No,0.5789393003379392,0.6138978355968493,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.4811320754716981,0.85,0.4583333333333333,0.425,0.8833333333333333,0.4,0.4166666666666667,0.925,0.38333333333333336,0.9583333333333334
3,pablopalacios23/Diabetes,1,Yes,No,-0.16778134097795197,0.5903884731631547,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.47126436781609193,0.725,0.3416666666666667,0.3416666666666667,0.725,0.8958333333333334,0.4,0.35833333333333334,0.35833333333333334,0.4
3,pablopalacios23/Diabetes,1,Yes,Yes,0.2940689923825571,0.4972846806888018,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.5098039215686274,0.7583333333333333,0.525,0.43333333333333335,0.85,0.3669724770642202,0.3416666666666667,0.9,0.3333333333333333,0.9083333333333333
3,pablopalacios23/Diabetes,1,Yes,No,0.5621018147946506,0.7094375914494485,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.3925233644859813,0.7416666666666667,0.5,0.35,0.8916666666666667,0.41284403669724773,0.38333333333333336,0.9,0.375,0.9083333333333333
3,pablopalacios23/Diabetes,1,Yes,Yes,0.3269668781052877,0.320346129996789,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.49038461538461536,0.7916666666666666,0.5,0.425,0.8666666666666667,0.4368932038834951,0.425,0.8083333333333333,0.375,0.8583333333333333
3,pablopalacios23/Diabetes,1,Yes,Yes,0.28600968475478117,0.45245206757516093,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.5684210526315789,0.7666666666666667,0.475,0.45,0.7916666666666666,0.4536082474226804,0.39166666666666666,0.7833333333333333,0.36666666666666664,0.8083333333333333
3,pablopalacios23/Diabetes,1,Yes,Yes,0.414776711253187,0.5134676485318036,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.4148936170212766,0.725,0.38333333333333336,0.325,0.7833333333333333,0.42857142857142855,0.39166666666666666,0.775,0.35,0.8166666666666667
3,pablopalacios23/Diabetes,1,Yes,No,0.5119448794526865,0.5585421519421354,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.6842105263157895,0.3416666666666667,0.4583333333333333,0.325,0.475,0.37168141592920356,0.39166666666666666,0.9,0.35,0.9416666666666667
3,pablopalacios23/Diabetes,1,Yes,No,0.3476677867060786,0.4016412474855745,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.4791666666666667,0.6916666666666667,0.49166666666666664,0.38333333333333336,0.8,0.3706896551724138,0.375,0.95,0.35833333333333334,0.9666666666666667
3,pablopalacios23/Diabetes,1,Yes,No,0.4758610295657098,0.6336112519544276,0.6521739130434783,0.6454417952314165,0.6521739130434783,0.643707557985713,0.7662337662337663,0.7611699703804967,0.7662337662337663,0.756472201491092,0.6956521739130435,0.6950440863484342,0.6956521739130435,0.6823369565217392,0.7597402597402597,0.7537092736747387,0.7597402597402597,0.7506333054146248,0.6739130434782609,0.7608695652173914,0.7727272727272727,0.8701298701298701,0.8636363636363636,0.6842105263157895,0.38333333333333336,0.4166666666666667,0.325,0.475,0.3783783783783784,0.4,0.875,0.35,0.925
