metric,mean
acc_localTree_globalTest,0.925438596491228
acc_localTree_localTest,0.8985507246376812
acc_nn_global_globalTest,0.9575387744724128
acc_nn_global_localTest,0.927536231884058
acc_nn_local_globalTest,0.9824561403508774
acc_nn_local_localTest,0.9565217391304348
anchor_cov_testglobal_global,0.4964403763030765
anchor_cov_testglobal_local,0.4679633867276888
anchor_cov_testlocal_global,0.4951949159110285
anchor_cov_testlocal_local,0.45196853444935287
anchor_prec_testglobal_global,0.9640654465137011
anchor_prec_testglobal_local,0.9648488209862447
anchor_prec_testlocal_global,0.9837748527990946
anchor_prec_testlocal_local,0.9758523496548115
client_id,1.9275362318840579
covInter_combinedZ_LORE,0.4145145893723202
covInter_globalZ_LORE,0.41683129035662336
covInter_localZ_LORE,0.41240002342253207
covUnion_combinedZ_LORE,0.6355609138810451
covUnion_globalZ_LORE,0.6087703802668467
covUnion_localZ_LORE,0.662401970760955
cov_ruleGlobal_on_globalZ_LORE,0.45743193293148693
cov_ruleGlobal_on_localZ_LORE,0.6318149420867498
cov_ruleLocal_on_globalZ_LORE,0.5897073043142809
cov_ruleLocal_on_localZ_LORE,0.462842185009812
delta_lime_testglobal,0.014540446683369339
delta_lime_testlocal,0.014385477579198384
delta_shap_testglobal,0.04697877334169307
delta_shap_testlocal,0.03805808409564651
has_factual_global,0.9130434782608695
has_factual_local,0.9347826086956522
jaccard_anchor_struct_testglobal,0.2505841831137265
jaccard_anchor_struct_testlocal,0.29744551155836424
jaccard_cov_combinedZ_LORE,0.6817546312423894
jaccard_cov_globalZ_LORE,0.7292786987711931
jaccard_cov_localZ_LORE,0.6681052898487614
jaccard_lore_struct,0.3189597074269364
pred_agreement_globalTest,0.9750826341215361
pred_agreement_localTest,0.927536231884058
ratio_has_anchor_testglobal_global,1.0
ratio_has_anchor_testglobal_local,1.0
ratio_has_anchor_testlocal_global,1.0
ratio_has_anchor_testlocal_local,1.0
ratio_has_factual_combinedZ_LORE,0.8342710997442456
ratio_has_factual_globalZ_LORE,0.8342710997442456
ratio_has_factual_localZ_LORE,0.8342710997442456
round,3.0
silhouette_global_LORE,0.5424304023471752
silhouette_local_LORE,0.5426032482512397
sim_aditiva_anchor_testglobal,0.4963016821163694
sim_aditiva_anchor_testlocal,0.5373042574164114
sim_aditiva_lore,0.5908725506758633
stability_anchor_testlocal_global,0.117790404040404
stability_anchor_testlocal_local,0.14167632204396907
stability_lime_global,0.23832031929638314
stability_lime_local,0.23832031929638314
stability_lore_global,0.010606060606060575
stability_lore_local,0.010189712248535725
stability_shap_global,0.109982174688057
stability_shap_local,0.09772281639928693
tree_fidelity_lore_global,0.961967965403779
tree_fidelity_lore_local,0.9656066629758435
