metric,mean
acc_localTree_globalTest,0.9137426900584794
acc_localTree_localTest,0.947866344605475
acc_superTree_globalTest,0.9473684210526314
acc_superTree_localTest,0.9290257648953303
client_id,3.5
cmca_local_global,0.13763901267577733
f1_localTree_globalTest,0.9119589602069059
f1_localTree_localTest,0.9495321692820983
f1_superTree_globalTest,0.9467638691322904
f1_superTree_localTest,0.9261931037293357
fcc_global,0.6737020971947443
fcc_local,0.5631030543530544
prec_localTree_globalTest,0.9187860564766926
prec_localTree_localTest,0.9536226655791872
prec_superTree_globalTest,0.9487534626038783
prec_superTree_localTest,0.9419478781850906
rec_localTree_globalTest,0.9137426900584794
rec_localTree_localTest,0.947866344605475
rec_superTree_globalTest,0.9473684210526314
rec_superTree_localTest,0.9290257648953303
round,3.0
silhouette_global,0.3905678788647396
silhouette_local,0.160787944566928
