metric,mean
acc_localTree_globalTest,0.45833333333333337
acc_localTree_localTest,0.55
acc_superTree_globalTest,0.4166666666666667
acc_superTree_localTest,0.65
client_id,1.5
cmca_local_global,0.28625
f1_localTree_globalTest,0.43174603174603166
f1_localTree_localTest,0.554040404040404
f1_superTree_globalTest,0.3777777777777777
f1_superTree_localTest,0.5929292929292929
fcc_global,0.4496111111111111
fcc_local,0.3902083333333333
prec_localTree_globalTest,0.4444444444444444
prec_localTree_localTest,0.8395833333333333
prec_superTree_globalTest,0.3888888888888888
prec_superTree_localTest,0.7262500000000001
rec_localTree_globalTest,0.45833333333333337
rec_localTree_localTest,0.55
rec_superTree_globalTest,0.4166666666666667
rec_superTree_localTest,0.65
round,3.0
silhouette_global,0.41086502649994305
silhouette_local,-0.20052353506945492
