round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_rf_localTest,fidelity_localtree_rf_localTest,acc_rf_globalTest,fidelity_localtree_rf_globalTest,fidelity_supertree_rf_globalTest,fidelity_supertree_rf_localTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,1,No,No,0.6840275758761639,0.7619638760170251,0.6914893617021277,0.7168683076067307,0.6914893617021277,0.6284017812963879,0.7142857142857143,0.7129120879120878,0.7142857142857143,0.6779741997133301,0.7340425531914894,0.7408123791102514,0.7340425531914894,0.7062173215302583,0.6948051948051948,0.6811015071884636,0.6948051948051948,0.6808390409290634,0.776595744680851,0.8297872340425532,0.7402597402597403,0.8376623376623377,0.8051948051948052,0.8085106382978723,0.8297872340425532,0.6808510638297872,0.7597402597402597,0.6688311688311688,0.7166666666666667,0.35833333333333334,0.5,0.35833333333333334,0.5,0.3652173913043478,0.35833333333333334,0.95,0.35,0.9583333333333334
