metric,mean
acc_localTree_globalTest,0.717322999581064
acc_localTree_localTest,0.7795698924731185
acc_superTree_globalTest,0.7662337662337662
acc_superTree_localTest,0.7258064516129034
client_id,1.2419354838709677
covG_globalZ,0.4099099099099099
covG_localZ,0.7783987851993328
covInter_globalZ,0.4075675675675676
covInter_localZ,0.7146319371324352
covL_globalZ,0.9882882882882883
covL_localZ,0.8907675897251396
covUnion_globalZ,0.9906306306306307
covUnion_localZ,0.9545344377920372
f1_localTree_globalTest,0.7093748863532561
f1_localTree_localTest,0.7760969745541977
f1_superTree_globalTest,0.7598727802809436
f1_superTree_localTest,0.7260937775260816
jaccard_cov_globalZ,0.4122205466247049
jaccard_cov_localZ,0.744200549875097
prec_localTree_globalTest,0.7594397323988763
prec_localTree_localTest,0.774193548387097
prec_superTree_globalTest,0.7606257378984652
prec_superTree_localTest,0.7864047806165393
ratio_has_factual_globalZ,0.9946329308031435
ratio_has_factual_localZ,0.9946329308031435
rec_localTree_globalTest,0.717322999581064
rec_localTree_localTest,0.7795698924731185
rec_superTree_globalTest,0.7662337662337662
rec_superTree_localTest,0.7258064516129034
round,3.0
silhouette_global,0.363449928551838
silhouette_local,-0.5683606399653319
