round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/HeartDisease,1,Yes,No,0.5040417827296013,0.31778535002196906,0.375,0.21428571428571427,0.375,0.2727272727272727,0.4166666666666667,0.38888888888888884,0.4166666666666667,0.37777777777777777,0.625,0.6333333333333333,0.625,0.6190476190476191,0.5833333333333334,0.5857142857142857,0.5833333333333334,0.5804195804195804,0.581081081081081,0.5416666666666666,0.43333333333333335,0.35833333333333334,0.6166666666666667,0.42574257425742573,0.43333333333333335,0.7666666666666667,0.35833333333333334,0.8416666666666667
3,pablopalacios23/HeartDisease,1,No,No,0.36247964798733695,-0.4451165603813995,0.375,0.21428571428571427,0.375,0.2727272727272727,0.4166666666666667,0.38888888888888884,0.4166666666666667,0.37777777777777777,0.625,0.6333333333333333,0.625,0.6190476190476191,0.5833333333333334,0.5857142857142857,0.5833333333333334,0.5804195804195804,0.38095238095238093,0.8666666666666667,0.3416666666666667,0.3333333333333333,0.875,0.5833333333333334,0.48333333333333334,0.30833333333333335,0.2916666666666667,0.5
3,pablopalacios23/HeartDisease,1,Yes,Yes,0.17920721020668443,0.5326865644911445,0.375,0.21428571428571427,0.375,0.2727272727272727,0.4166666666666667,0.38888888888888884,0.4166666666666667,0.37777777777777777,0.625,0.6333333333333333,0.625,0.6190476190476191,0.5833333333333334,0.5857142857142857,0.5833333333333334,0.5804195804195804,0.6909090909090909,0.3416666666666667,0.43333333333333335,0.31666666666666665,0.4583333333333333,0.3300970873786408,0.2833333333333333,0.8583333333333333,0.2833333333333333,0.8583333333333333
3,pablopalacios23/HeartDisease,1,Yes,No,0.25568143982415953,-0.054471349853928666,0.375,0.21428571428571427,0.375,0.2727272727272727,0.4166666666666667,0.38888888888888884,0.4166666666666667,0.37777777777777777,0.625,0.6333333333333333,0.625,0.6190476190476191,0.5833333333333334,0.5857142857142857,0.5833333333333334,0.5804195804195804,0.6363636363636364,0.4583333333333333,0.44166666666666665,0.35,0.55,0.3978494623655914,0.3416666666666667,0.7416666666666667,0.30833333333333335,0.775
3,pablopalacios23/HeartDisease,1,Yes,No,0.32409459530841517,0.5257890380649726,0.375,0.21428571428571427,0.375,0.2727272727272727,0.4166666666666667,0.38888888888888884,0.4166666666666667,0.37777777777777777,0.625,0.6333333333333333,0.625,0.6190476190476191,0.5833333333333334,0.5857142857142857,0.5833333333333334,0.5804195804195804,0.7704918032786885,0.39166666666666666,0.5083333333333333,0.39166666666666666,0.5083333333333333,0.3813559322033898,0.38333333333333336,0.975,0.375,0.9833333333333333
3,pablopalacios23/HeartDisease,1,Yes,Yes,0.33105212835315917,-0.22657994875628398,0.375,0.21428571428571427,0.375,0.2727272727272727,0.4166666666666667,0.38888888888888884,0.4166666666666667,0.37777777777777777,0.625,0.6333333333333333,0.625,0.6190476190476191,0.5833333333333334,0.5857142857142857,0.5833333333333334,0.5804195804195804,0.6078431372549019,0.25833333333333336,0.425,0.25833333333333336,0.425,0.3069306930693069,0.275,0.825,0.25833333333333336,0.8416666666666667
3,pablopalacios23/HeartDisease,1,Yes,No,0.2641528162158139,0.6420159501220131,0.375,0.21428571428571427,0.375,0.2727272727272727,0.4166666666666667,0.38888888888888884,0.4166666666666667,0.37777777777777777,0.625,0.6333333333333333,0.625,0.6190476190476191,0.5833333333333334,0.5857142857142857,0.5833333333333334,0.5804195804195804,0.4482758620689655,0.9416666666666667,0.4583333333333333,0.43333333333333335,0.9666666666666667,0.4473684210526316,0.44166666666666665,0.9333333333333333,0.425,0.95
3,pablopalacios23/HeartDisease,1,No,No,0.28752359888191287,0.8003382996412054,0.375,0.21428571428571427,0.375,0.2727272727272727,0.4166666666666667,0.38888888888888884,0.4166666666666667,0.37777777777777777,0.625,0.6333333333333333,0.625,0.6190476190476191,0.5833333333333334,0.5857142857142857,0.5833333333333334,0.5804195804195804,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6949152542372882,0.49166666666666664,0.3416666666666667,0.3416666666666667,0.49166666666666664
