metric,mean,count
round,3.0,38.0
client_id,3.0,38.0
silhouette_global,0.40735370729640297,38.0
silhouette_local,0.38831500420329523,38.0
acc_superTree_localTest,0.9473684210526314,38.0
prec_superTree_localTest,0.9519450800915333,38.0
rec_superTree_localTest,0.9473684210526314,38.0
f1_superTree_localTest,0.9469198564593304,38.0
acc_superTree_globalTest,0.9561403508771928,38.0
prec_superTree_globalTest,0.9568690958164643,38.0
rec_superTree_globalTest,0.9561403508771928,38.0
f1_superTree_globalTest,0.9557756825927249,38.0
acc_localTree_localTest,0.9473684210526314,38.0
prec_localTree_localTest,0.9529085872576177,38.0
rec_localTree_localTest,0.9473684210526314,38.0
f1_localTree_localTest,0.9475146198830403,38.0
acc_localTree_globalTest,0.9298245614035087,38.0
prec_localTree_globalTest,0.9367025518341308,38.0
rec_localTree_globalTest,0.9298245614035087,38.0
f1_localTree_globalTest,0.930638189677091,38.0
jaccard_cov,0.6340413607330463,34.0
cov_factual_local,0.5906862745098038,34.0
cov_factual_global,0.44313725490196076,34.0
cov_interseccion,0.38578431372549016,34.0
cov_union,0.6480392156862746,34.0
ratio_has_factual,0.8947368421052632,34.0
