metric,mean
acc_localTree_globalTest,0.8916221713704552
acc_localTree_localTest,0.9637681159420289
acc_superTree_globalTest,0.9561403508771927
acc_superTree_localTest,0.9492753623188404
client_id,2.8043478260869565
cov_factual_global,0.449537037037037
cov_factual_local,0.7713624338624339
cov_interseccion,0.41600529100529093
cov_union,0.80489417989418
f1_localTree_globalTest,0.8891425567481454
f1_localTree_localTest,0.964939483663186
f1_superTree_globalTest,0.9557756825927249
f1_superTree_localTest,0.9574252988415393
jaccard_cov,0.5566523104476139
prec_localTree_globalTest,0.9092484758418238
prec_localTree_localTest,0.9704424103737606
prec_superTree_globalTest,0.9568690958164643
prec_superTree_localTest,0.9761394664986348
ratio_has_factual,0.9143924626380766
rec_localTree_globalTest,0.8916221713704552
rec_localTree_localTest,0.9637681159420289
rec_superTree_globalTest,0.9561403508771927
rec_superTree_localTest,0.9492753623188404
round,3.0
silhouette_global,0.45378735805396425
silhouette_local,-0.023689910430654403
