metric,mean,count
round,3.0,17.0
client_id,8.0,17.0
silhouette_global_LORE,0.539446997407594,17.0
silhouette_local_LORE,0.5049996080948412,17.0
tree_fidelity_lore_global,0.9519607843137255,17.0
tree_fidelity_lore_local,0.9726305246315365,17.0
acc_localTree_localTest,0.9411764705882352,17.0
acc_localTree_globalTest,0.9298245614035088,17.0
acc_nn_local_localTest,0.8823529411764706,17.0
acc_nn_global_localTest,1.0,17.0
acc_nn_local_globalTest,0.9736842105263159,17.0
acc_nn_global_globalTest,0.9649122807017544,17.0
has_factual_local,0.9411764705882353,17.0
has_factual_global,0.9411764705882353,17.0
cov_ruleLocal_on_localZ_LORE,0.45218334124158766,16.0
cov_ruleLocal_on_globalZ_LORE,0.6447916666666667,16.0
cov_ruleGlobal_on_localZ_LORE,0.6257482137088386,16.0
cov_ruleGlobal_on_globalZ_LORE,0.46979166666666666,16.0
jaccard_cov_globalZ_LORE,0.6502718864127908,13.0
covInter_globalZ_LORE,0.423076923076923,13.0
covUnion_globalZ_LORE,0.6871794871794872,13.0
jaccard_cov_localZ_LORE,0.7121839797400772,13.0
covInter_localZ_LORE,0.42850090346486375,13.0
covUnion_localZ_LORE,0.6261355973182752,13.0
jaccard_cov_combinedZ_LORE,0.6617122918558926,13.0
covInter_combinedZ_LORE,0.4257182730517825,13.0
covUnion_combinedZ_LORE,0.6569963007191292,13.0
jaccard_lore_struct,0.29964054939999846,13.0
sim_aditiva_lore,0.5458154155826297,13.0
delta_lime_testlocal,0.018147865735522947,15.0
delta_lime_testglobal,0.018254780478825047,15.0
delta_shap_testlocal,0.037012475239911385,15.0
delta_shap_testglobal,0.05130538011717905,15.0
jaccard_anchor_struct_testlocal,0.20447994405104014,15.0
jaccard_anchor_struct_testglobal,0.20227881159579403,15.0
sim_aditiva_anchor_testlocal,0.4754423557888151,15.0
sim_aditiva_anchor_testglobal,0.4342029259457713,15.0
anchor_prec_testlocal_local,0.9738260068100684,17.0
anchor_prec_testlocal_global,0.9692650893542412,17.0
anchor_prec_testglobal_local,0.9654618373880404,17.0
anchor_prec_testglobal_global,0.9655320461164277,17.0
anchor_cov_testlocal_local,0.5086505190311418,17.0
anchor_cov_testlocal_global,0.4498269896193771,17.0
anchor_cov_testglobal_local,0.456656346749226,17.0
anchor_cov_testglobal_global,0.5288957688338494,17.0
pred_agreement_localTest,0.8823529411764706,17.0
pred_agreement_globalTest,0.9912280701754386,17.0
ratio_has_factual_globalZ_LORE,0.7647058823529411,13.0
ratio_has_factual_localZ_LORE,0.7647058823529411,13.0
ratio_has_factual_combinedZ_LORE,0.7647058823529411,13.0
stability_shap_global,0.08705882352941177,1.0
stability_lime_global,0.2062183626113665,1.0
stability_anchor_testlocal_global,0.09607843137254901,1.0
stability_lore_global,0.00784313725490196,1.0
ratio_has_anchor_testlocal_global,1.0,1.0
ratio_has_anchor_testglobal_global,1.0,1.0
stability_shap_local,0.11294117647058821,1.0
stability_lime_local,0.2062183626113665,1.0
stability_anchor_testlocal_local,0.04901960784313725,1.0
stability_lore_local,0.004705882352941177,1.0
ratio_has_anchor_testlocal_local,1.0,1.0
ratio_has_anchor_testglobal_local,1.0,1.0
