metric,mean,count
round,3.0,94.0
client_id,1.0,94.0
silhouette_global,0.07506742589116883,94.0
silhouette_local,0.5530487261574347,94.0
acc_superTree_localTest,0.75531914893617,94.0
prec_superTree_localTest,0.7564919293278373,94.0
rec_superTree_localTest,0.75531914893617,94.0
f1_superTree_localTest,0.7383604077892993,94.0
acc_superTree_globalTest,0.7207792207792209,94.0
prec_superTree_globalTest,0.7206040471156746,94.0
rec_superTree_globalTest,0.7207792207792209,94.0
f1_superTree_globalTest,0.6872097555862964,94.0
acc_localTree_localTest,0.6808510638297871,94.0
prec_localTree_localTest,0.701348297092978,94.0
rec_localTree_localTest,0.6808510638297871,94.0
f1_localTree_localTest,0.6862501999680052,94.0
acc_localTree_globalTest,0.7337662337662338,94.0
prec_localTree_globalTest,0.7466818895390324,94.0
rec_localTree_globalTest,0.7337662337662338,94.0
f1_localTree_globalTest,0.7377334707177644,94.0
jaccard_cov_globalZ,0.5441675653166042,94.0
covL_globalZ,0.6719858156028369,94.0
covG_globalZ,0.47730496453900717,94.0
covInter_globalZ,0.38989361702127656,94.0
covUnion_globalZ,0.7593971631205673,94.0
jaccard_cov_localZ,0.4989761664593704,94.0
covL_localZ,0.41914893617021276,94.0
covG_localZ,0.774468085106383,94.0
covInter_localZ,0.3806737588652483,94.0
covUnion_localZ,0.8129432624113477,94.0
ratio_has_factual_globalZ,1.0,94.0
ratio_has_factual_localZ,1.0,94.0
stability_shap_global,0.33745173745173745,1.0
stability_lime_global,0.1483912483912484,1.0
stability_anchor_global,0.814571281237948,1.0
stability_lore_global,0.0001573001573001573,1.0
separability_shap_global,0.9528711965225349,1.0
separability_lime_global,0.9929078014184397,1.0
separability_anchor_global,0.182566918325326,1.0
separability_lore_global,1.0,1.0
similarity_shap_global,138.6543533946142,1.0
similarity_lime_global,138.44392099928132,1.0
similarity_anchor_global,139.13537292415805,1.0
similarity_lore_global,138.31737482373032,1.0
stability_shap_local,0.363963963963964,1.0
stability_lime_local,0.16216216216216217,1.0
stability_anchor_local,0.6171814671814673,1.0
stability_lore_local,0.00010725010725010725,1.0
separability_shap_local,0.942347288949897,1.0
separability_lime_local,0.9908487760237932,1.0
separability_anchor_local,0.5186456188515214,1.0
separability_lore_local,1.0,1.0
similarity_shap_local,138.67460047766156,1.0
similarity_lime_local,138.4593179336213,1.0
similarity_anchor_local,138.81493068432667,1.0
similarity_lore_local,138.31734813266038,1.0
