metric,mean,count
round,3.0,19.0
client_id,4.0,19.0
silhouette_global,-0.7051738577321542,19.0
silhouette_local,-1.0,19.0
acc_superTree_localTest,0.0,19.0
prec_superTree_localTest,0.0,19.0
rec_superTree_localTest,0.0,19.0
f1_superTree_localTest,0.0,19.0
acc_superTree_globalTest,0.631578947368421,19.0
prec_superTree_globalTest,0.3988919667590027,19.0
rec_superTree_globalTest,0.631578947368421,19.0
f1_superTree_globalTest,0.48896434634974517,19.0
acc_localTree_localTest,1.0,19.0
prec_localTree_localTest,1.0,19.0
rec_localTree_localTest,1.0,19.0
f1_localTree_localTest,1.0,19.0
acc_localTree_globalTest,0.3684210526315789,19.0
prec_localTree_globalTest,0.13573407202216056,19.0
rec_localTree_globalTest,0.3684210526315789,19.0
f1_localTree_globalTest,0.19838056680161936,19.0
jaccard_cov,0.759513599730703,19.0
cov_factual_local,1.0,19.0
cov_factual_global,0.759513599730703,19.0
cov_interseccion,0.759513599730703,19.0
cov_union,1.0,19.0
ratio_has_factual,1.0,19.0
