metric,mean
acc_localTree_globalTest,0.897825549789968
acc_localTree_localTest,0.8732394366197183
acc_nn_global_globalTest,0.6900790709167285
acc_nn_global_localTest,0.7112676056338029
acc_nn_local_globalTest,0.6813071410921671
acc_nn_local_localTest,0.7323943661971831
anchor_cov_testglobal_global,0.6028151774785802
anchor_cov_testglobal_local,0.5743305632502308
anchor_cov_testlocal_global,0.6068376068376069
anchor_cov_testlocal_local,0.6189613526570048
anchor_prec_testglobal_global,0.9002531831082781
anchor_prec_testglobal_local,0.9237770774132826
anchor_prec_testlocal_global,0.9765488687602009
anchor_prec_testlocal_local,0.970137944716804
client_id,4.471830985915493
covInter_combinedZ_LORE,0.3826066480281162
covInter_globalZ_LORE,0.3772277227722772
covInter_localZ_LORE,0.3880018008210163
covUnion_combinedZ_LORE,0.6060384197591377
covUnion_globalZ_LORE,0.5570957095709571
covUnion_localZ_LORE,0.6549904858738259
cov_ruleGlobal_on_globalZ_LORE,0.4307738095238095
cov_ruleGlobal_on_localZ_LORE,0.6273605006204614
cov_ruleLocal_on_globalZ_LORE,0.5465909090909091
cov_ruleLocal_on_localZ_LORE,0.4508783275798351
delta_lime_testglobal,0.02829040564608634
delta_lime_testlocal,0.02881706254714923
delta_shap_testglobal,0.04723922447511952
delta_shap_testlocal,0.040440847452301684
has_factual_global,0.9859154929577465
has_factual_local,0.9295774647887324
jaccard_anchor_struct_testglobal,0.14730216927107304
jaccard_anchor_struct_testlocal,0.09301827935735792
jaccard_cov_combinedZ_LORE,0.6677321666963063
jaccard_cov_globalZ_LORE,0.7282559110163291
jaccard_cov_localZ_LORE,0.6467710803603159
jaccard_lore_struct,0.1174426894188334
pred_agreement_globalTest,0.7307882382011366
pred_agreement_localTest,0.7535211267605634
ratio_has_anchor_testglobal_global,0.3002450980392157
ratio_has_anchor_testglobal_local,0.5355392156862745
ratio_has_anchor_testlocal_global,0.3619281045751634
ratio_has_anchor_testlocal_local,0.6499183006535947
ratio_has_factual_combinedZ_LORE,0.8334951142173039
ratio_has_factual_globalZ_LORE,0.8334951142173039
ratio_has_factual_localZ_LORE,0.8334951142173039
round,3.0
silhouette_global_LORE,0.7253017341314275
silhouette_local_LORE,0.49008302586028984
sim_aditiva_anchor_testglobal,0.47902164436195543
sim_aditiva_anchor_testlocal,0.4421949461490387
sim_aditiva_lore,0.5154436009824905
stability_anchor_testlocal_global,0.6156889978213508
stability_anchor_testlocal_local,0.3238091347650171
stability_lime_global,0.21090994725502718
stability_lime_local,0.21090994725502718
stability_lore_global,0.054384531590413926
stability_lore_local,0.10153322440087142
stability_shap_global,0.11881535947712416
stability_shap_local,0.1123039215686274
tree_fidelity_lore_global,0.9683098591549296
tree_fidelity_lore_local,0.964357011299029
