metric,mean
acc_localTree_globalTest,0.91101855357819
acc_localTree_localTest,0.920863309352518
acc_superTree_globalTest,0.9736842105263156
acc_superTree_localTest,0.9640287769784168
client_id,3.4820143884892087
cov_factual_global,0.5414574412079486
cov_factual_local,0.6539679000903222
cov_interseccion,0.4872399343680523
cov_union,0.7081854069302186
f1_localTree_globalTest,0.91108977603471
f1_localTree_localTest,0.9214072640597509
f1_superTree_globalTest,0.973616425775698
f1_superTree_localTest,0.9638431073863598
jaccard_cov,0.6974258328949974
prec_localTree_globalTest,0.9174395428134914
prec_localTree_localTest,0.9272182254196644
prec_superTree_globalTest,0.9737105878629078
prec_superTree_localTest,0.9679156674660271
ratio_has_factual,0.879950160910603
rec_localTree_globalTest,0.91101855357819
rec_localTree_localTest,0.920863309352518
rec_superTree_globalTest,0.9736842105263156
rec_superTree_localTest,0.9640287769784168
round,3.0
silhouette_global,0.4248714266042442
silhouette_local,0.49201132089861316
